epoch,train_loss,val_loss,val_f1,val_precision,val_recall,val_threshold,candidate
20,0.02937111160939648,0.02602086402475834,0.8018433179723502,0.696,0.9456521739130435,0.5399999999999999,FTTransformer|Focal Loss
21,0.02879426796876249,0.02588313929736614,0.8075117370892019,0.7107438016528925,0.9347826086956522,0.58,FTTransformer|Focal Loss
22,0.02883785648182744,0.027251115813851357,0.8,0.711864406779661,0.9130434782608695,0.565,FTTransformer|Focal Loss
23,0.028350278735160828,0.02671107240021229,0.8036529680365296,0.6929133858267716,0.9565217391304348,0.605,FTTransformer|Focal Loss
24,0.027691391873217765,0.026709965988993646,0.8127853881278538,0.7007874015748031,0.967391304347826,0.605,FTTransformer|Focal Loss
25,0.029520563160379727,0.02689717411994934,0.8090909090909091,0.6953125,0.967391304347826,0.595,FTTransformer|Focal Loss
26,0.028647129734357197,0.027384423464536668,0.8018018018018018,0.6846153846153846,0.967391304347826,0.5049999999999999,FTTransformer|Focal Loss
27,0.028225412592291832,0.027523063123226166,0.8018018018018018,0.6846153846153846,0.967391304347826,0.6,FTTransformer|Focal Loss
28,0.029280094607245354,0.026377961784601212,0.8018433179723502,0.696,0.9456521739130435,0.6,FTTransformer|Focal Loss
29,0.028330711913960322,0.025651581957936286,0.8035714285714286,0.6818181818181818,0.9782608695652174,0.49499999999999994,FTTransformer|Focal Loss
30,0.028539323558410008,0.026603801175951958,0.8054298642533937,0.689922480620155,0.967391304347826,0.595,FTTransformer|Focal Loss
31,0.027973230928182602,0.025706394761800765,0.8,0.6766917293233082,0.9782608695652174,0.41999999999999993,FTTransformer|Focal Loss
32,0.028188260538237437,0.026394950598478316,0.8018867924528302,0.7083333333333334,0.9239130434782609,0.62,FTTransformer|Focal Loss
33,0.02727283395472027,0.025972838699817657,0.8127853881278538,0.7007874015748031,0.967391304347826,0.5399999999999999,FTTransformer|Focal Loss
34,0.028118264373569263,0.027222878858447076,0.8055555555555556,0.7016129032258065,0.9456521739130435,0.585,FTTransformer|Focal Loss
35,0.028029221952671095,0.026572306454181672,0.8056872037914692,0.7142857142857143,0.9239130434782609,0.61,FTTransformer|Focal Loss
36,0.026770288834259623,0.027222394943237305,0.8,0.711864406779661,0.9130434782608695,0.63,FTTransformer|Focal Loss
37,0.027081098496204332,0.02570551447570324,0.8053097345132744,0.6791044776119403,0.9891304347826086,0.36499999999999994,FTTransformer|Focal Loss
38,0.0267576678168206,0.026492155715823175,0.7962962962962963,0.6935483870967742,0.9347826086956522,0.6,FTTransformer|Focal Loss
39,0.026798606184976443,0.026045281440019608,0.8165137614678899,0.7063492063492064,0.967391304347826,0.605,FTTransformer|Focal Loss
40,0.026660708710551262,0.026296690478920935,0.8018018018018018,0.6846153846153846,0.967391304347826,0.58,FTTransformer|Focal Loss
41,0.026962215080857277,0.028118591755628586,0.7942583732057417,0.7094017094017094,0.9021739130434783,0.61,FTTransformer|Focal Loss
42,0.027262660275612558,0.026446715369820593,0.8181818181818182,0.703125,0.9782608695652174,0.61,FTTransformer|Focal Loss
43,0.027270203012795674,0.02581520564854145,0.8018433179723502,0.696,0.9456521739130435,0.6,FTTransformer|Focal Loss
44,0.026482863972584408,0.025642228499054908,0.8071748878923767,0.6870229007633588,0.9782608695652174,0.565,FTTransformer|Focal Loss
45,0.026081456359298455,0.029952824860811234,0.8,0.6766917293233082,0.9782608695652174,0.32499999999999996,FTTransformer|Focal Loss
46,0.0261892428000768,0.0263045072555542,0.8018867924528302,0.7083333333333334,0.9239130434782609,0.615,FTTransformer|Focal Loss
47,0.026627890056087858,0.02568614184856415,0.8144796380090498,0.6976744186046512,0.9782608695652174,0.605,FTTransformer|Focal Loss
48,0.026475283006827038,0.02632334902882576,0.8127853881278538,0.7007874015748031,0.967391304347826,0.61,FTTransformer|Focal Loss
49,0.026950389412896975,0.027104826644062996,0.8108108108108109,0.6923076923076923,0.9782608695652174,0.6,FTTransformer|Focal Loss
50,0.026856966671489534,0.024805110692977906,0.8202764976958525,0.712,0.967391304347826,0.585,FTTransformer|Focal Loss
51,0.026572030481128467,0.025365850329399107,0.822429906542056,0.7213114754098361,0.9565217391304348,0.605,FTTransformer|Focal Loss
52,0.026808036934761775,0.02500973679125309,0.8148148148148148,0.7096774193548387,0.9565217391304348,0.6,FTTransformer|Focal Loss
53,0.0262294216524987,0.026455390825867654,0.8198198198198198,0.7,0.9891304347826086,0.605,FTTransformer|Focal Loss
54,0.026714231597170943,0.025758156180381776,0.8235294117647058,0.7054263565891473,0.9891304347826086,0.62,FTTransformer|Focal Loss
55,0.026002616133718265,0.025220947340130806,0.821917808219178,0.7086614173228346,0.9782608695652174,0.595,FTTransformer|Focal Loss
56,0.025331481492945125,0.024756161868572234,0.8294930875576036,0.72,0.9782608695652174,0.615,FTTransformer|Focal Loss
57,0.024816120664278667,0.025386856123805045,0.8055555555555556,0.7016129032258065,0.9456521739130435,0.61,FTTransformer|Focal Loss
58,0.02502467434498526,0.024894602224230768,0.8202764976958525,0.712,0.967391304347826,0.625,FTTransformer|Focal Loss
59,0.024575781343238696,0.025868042185902596,0.8036529680365296,0.6929133858267716,0.9565217391304348,0.5349999999999999,FTTransformer|Focal Loss
60,0.02840519208638441,0.024800065904855728,0.8169014084507042,0.71900826446281,0.9456521739130435,0.605,FTTransformer|Focal Loss
61,0.02720808849803039,0.025633978843688964,0.801762114537445,0.674074074074074,0.9891304347826086,0.37499999999999994,FTTransformer|Focal Loss
62,0.025933334116070045,0.025554098561406134,0.8186046511627907,0.7154471544715447,0.9565217391304348,0.605,FTTransformer|Focal Loss
63,0.02526671058010487,0.02456788346171379,0.8169014084507042,0.71900826446281,0.9456521739130435,0.615,FTTransformer|Focal Loss
64,0.02502004163605826,0.02413320727646351,0.8161434977578476,0.6946564885496184,0.9891304347826086,0.49999999999999994,FTTransformer|Focal Loss
65,0.025571240378277644,0.024902404472231864,0.822429906542056,0.7213114754098361,0.9565217391304348,0.605,FTTransformer|Focal Loss
66,0.024897738138125056,0.02440706975758076,0.8240740740740741,0.717741935483871,0.967391304347826,0.61,FTTransformer|Focal Loss
67,0.02495736149804933,0.02652087211608887,0.8181818181818182,0.703125,0.9782608695652174,0.595,FTTransformer|Focal Loss
68,0.024654439162640346,0.024394709244370462,0.8294930875576036,0.72,0.9782608695652174,0.6,FTTransformer|Focal Loss
69,0.025008566500175567,0.024643347784876823,0.8090909090909091,0.6953125,0.967391304347826,0.57,FTTransformer|Focal Loss
70,0.025571282686931745,0.025261286273598672,0.8256880733944955,0.7142857142857143,0.9782608695652174,0.595,FTTransformer|Focal Loss
71,0.027580860115232923,0.02590101510286331,0.8108108108108109,0.6923076923076923,0.9782608695652174,0.59,FTTransformer|Focal Loss
72,0.026313417103318942,0.025092560425400735,0.8108108108108109,0.6923076923076923,0.9782608695652174,0.575,FTTransformer|Focal Loss
73,0.025431192346981595,0.024597131833434104,0.8165137614678899,0.7063492063492064,0.967391304347826,0.595,FTTransformer|Focal Loss
74,0.025710465386509895,0.02410784214735031,0.8256880733944955,0.7142857142857143,0.9782608695652174,0.595,FTTransformer|Focal Loss
75,0.026136891029420354,0.024759603291749956,0.8202764976958525,0.712,0.967391304347826,0.615,FTTransformer|Focal Loss
76,0.025523060090130285,0.025322309508919717,0.8071748878923767,0.6870229007633588,0.9782608695652174,0.565,FTTransformer|Focal Loss
1,0.9086445030711946,0.6983065009117126,0.7214611872146118,0.6220472440944882,0.8586956521739131,0.8099999999999999,FTTransformer|Weighted BCE+Label Smoothing
2,0.6666873452209291,0.5845986723899841,0.7741935483870968,0.672,0.9130434782608695,0.7899999999999999,FTTransformer|Weighted BCE+Label Smoothing
3,0.6269536358969552,0.550485759973526,0.7733333333333333,0.6541353383458647,0.9456521739130435,0.835,FTTransformer|Weighted BCE+Label Smoothing
4,0.5908084682055882,0.5411086976528168,0.7853881278538812,0.6771653543307087,0.9347826086956522,0.8849999999999999,FTTransformer|Weighted BCE+Label Smoothing
5,0.6079493846212115,0.5522584557533264,0.7850467289719626,0.6885245901639344,0.9130434782608695,0.9249999999999999,FTTransformer|Weighted BCE+Label Smoothing
6,0.5855142020043873,0.5280807554721832,0.7887323943661971,0.6942148760330579,0.9130434782608695,0.9049999999999999,FTTransformer|Weighted BCE+Label Smoothing
7,0.5869119011220478,0.5275470972061157,0.7927927927927928,0.676923076923077,0.9565217391304348,0.7849999999999999,FTTransformer|Weighted BCE+Label Smoothing
8,0.5872532597609929,0.5463183641433715,0.7945205479452054,0.6850393700787402,0.9456521739130435,0.9049999999999999,FTTransformer|Weighted BCE+Label Smoothing
9,0.5877713830698104,0.5613346457481384,0.7945205479452054,0.6850393700787402,0.9456521739130435,0.9149999999999999,FTTransformer|Weighted BCE+Label Smoothing
10,0.5772258767059871,0.5387003421783447,0.8018433179723502,0.696,0.9456521739130435,0.9299999999999999,FTTransformer|Weighted BCE+Label Smoothing
11,0.566302227122443,0.5201430201530457,0.7945205479452054,0.6850393700787402,0.9456521739130435,0.7949999999999999,FTTransformer|Weighted BCE+Label Smoothing
12,0.564631149882362,0.5144361436367035,0.8055555555555556,0.7016129032258065,0.9456521739130435,0.8699999999999999,FTTransformer|Weighted BCE+Label Smoothing
13,0.5557906116758075,0.5219456613063812,0.8075117370892019,0.7107438016528925,0.9347826086956522,0.8749999999999999,FTTransformer|Weighted BCE+Label Smoothing
14,0.5694012684481484,0.5355478167533875,0.8037383177570093,0.7049180327868853,0.9347826086956522,0.9299999999999999,FTTransformer|Weighted BCE+Label Smoothing
15,0.5458196117764428,0.5144739389419556,0.8037383177570093,0.7049180327868853,0.9347826086956522,0.9149999999999999,FTTransformer|Weighted BCE+Label Smoothing
16,0.5516427145117805,0.5168277561664582,0.8037383177570093,0.7049180327868853,0.9347826086956522,0.9149999999999999,FTTransformer|Weighted BCE+Label Smoothing
17,0.5515882429622468,0.5203574001789093,0.8055555555555556,0.7016129032258065,0.9456521739130435,0.84,FTTransformer|Weighted BCE+Label Smoothing
18,0.5402317047119141,0.5145971298217773,0.8055555555555556,0.7016129032258065,0.9456521739130435,0.815,FTTransformer|Weighted BCE+Label Smoothing
19,0.5530211613291786,0.5143831253051758,0.8,0.6875,0.9565217391304348,0.825,FTTransformer|Weighted BCE+Label Smoothing
20,0.5365314696516309,0.5097538471221924,0.8037383177570093,0.7049180327868853,0.9347826086956522,0.9149999999999999,FTTransformer|Weighted BCE+Label Smoothing
21,0.532050697576432,0.5220788598060608,0.8,0.6991869918699187,0.9347826086956522,0.9249999999999999,FTTransformer|Weighted BCE+Label Smoothing
22,0.5365998688198271,0.5161734998226166,0.8036529680365296,0.6929133858267716,0.9565217391304348,0.8899999999999999,FTTransformer|Weighted BCE+Label Smoothing
23,0.5368362892241705,0.5421471953392029,0.8018018018018018,0.6846153846153846,0.967391304347826,0.8799999999999999,FTTransformer|Weighted BCE+Label Smoothing
24,0.5306152218864078,0.5228171527385712,0.8,0.6766917293233082,0.9782608695652174,0.83,FTTransformer|Weighted BCE+Label Smoothing
25,0.535177333014352,0.5157913386821746,0.8054298642533937,0.689922480620155,0.967391304347826,0.8499999999999999,FTTransformer|Weighted BCE+Label Smoothing
26,0.5245555525734311,0.5120001673698426,0.8018018018018018,0.6846153846153846,0.967391304347826,0.82,FTTransformer|Weighted BCE+Label Smoothing
27,0.5328798748198009,0.5129421472549438,0.8018018018018018,0.6846153846153846,0.967391304347826,0.8749999999999999,FTTransformer|Weighted BCE+Label Smoothing
28,0.538525960275105,0.5119985938072205,0.8018867924528302,0.7083333333333334,0.9239130434782609,0.9199999999999999,FTTransformer|Weighted BCE+Label Smoothing
29,0.5203434101172856,0.49874134063720704,0.8108108108108109,0.6923076923076923,0.9782608695652174,0.84,FTTransformer|Weighted BCE+Label Smoothing
30,0.5189544033436548,0.5038348495960235,0.8090909090909091,0.6953125,0.967391304347826,0.8899999999999999,FTTransformer|Weighted BCE+Label Smoothing
31,0.5239388261522565,0.49879342317581177,0.8108108108108109,0.6923076923076923,0.9782608695652174,0.8649999999999999,FTTransformer|Weighted BCE+Label Smoothing
32,0.5209256595089322,0.4991249978542328,0.8071748878923767,0.6870229007633588,0.9782608695652174,0.8499999999999999,FTTransformer|Weighted BCE+Label Smoothing
33,0.5120457822368258,0.49988635182380675,0.8018018018018018,0.6846153846153846,0.967391304347826,0.815,FTTransformer|Weighted BCE+Label Smoothing
34,0.5224764361267998,0.4993517816066742,0.8073394495412844,0.6984126984126984,0.9565217391304348,0.8849999999999999,FTTransformer|Weighted BCE+Label Smoothing
35,0.4943131038120815,0.5040001153945923,0.8018018018018018,0.6846153846153846,0.967391304347826,0.8849999999999999,FTTransformer|Weighted BCE+Label Smoothing
36,0.5025716296264103,0.5305280566215516,0.8035714285714286,0.6818181818181818,0.9782608695652174,0.8949999999999999,FTTransformer|Weighted BCE+Label Smoothing
37,0.5242184102535248,0.49567980170249937,0.8127853881278538,0.7007874015748031,0.967391304347826,0.9049999999999999,FTTransformer|Weighted BCE+Label Smoothing
38,0.5233235217276073,0.49657158851623534,0.8127853881278538,0.7007874015748031,0.967391304347826,0.835,FTTransformer|Weighted BCE+Label Smoothing
39,0.508348388331277,0.49523293375968935,0.8110599078341014,0.704,0.9565217391304348,0.8849999999999999,FTTransformer|Weighted BCE+Label Smoothing
40,0.49395263620785307,0.4867064893245697,0.8202764976958525,0.712,0.967391304347826,0.8799999999999999,FTTransformer|Weighted BCE+Label Smoothing
41,0.5077133547692072,0.4905392527580261,0.8071748878923767,0.6870229007633588,0.9782608695652174,0.83,FTTransformer|Weighted BCE+Label Smoothing
42,0.4873606094292232,0.4946640908718109,0.8127853881278538,0.7007874015748031,0.967391304347826,0.8999999999999999,FTTransformer|Weighted BCE+Label Smoothing
43,0.5053678949673971,0.4857941627502441,0.8144796380090498,0.6976744186046512,0.9782608695652174,0.8899999999999999,FTTransformer|Weighted BCE+Label Smoothing
44,0.5085498023600805,0.4866548299789429,0.8108108108108109,0.6923076923076923,0.9782608695652174,0.8499999999999999,FTTransformer|Weighted BCE+Label Smoothing
45,0.5057156057584853,0.5015606343746185,0.8125,0.6893939393939394,0.9891304347826086,0.8599999999999999,FTTransformer|Weighted BCE+Label Smoothing
46,0.500099641936166,0.517577201128006,0.7947598253275109,0.6642335766423357,0.9891304347826086,0.8699999999999999,FTTransformer|Weighted BCE+Label Smoothing
47,0.5137969425746373,0.5214753329753876,0.7947598253275109,0.6642335766423357,0.9891304347826086,0.8899999999999999,FTTransformer|Weighted BCE+Label Smoothing
48,0.5039374459357489,0.49654971361160277,0.8035714285714286,0.6818181818181818,0.9782608695652174,0.8499999999999999,FTTransformer|Weighted BCE+Label Smoothing
49,0.5019611843994686,0.5222272872924805,0.7982456140350878,0.6691176470588235,0.9891304347826086,0.8699999999999999,FTTransformer|Weighted BCE+Label Smoothing
50,0.5062374699683416,0.5074191868305207,0.8090909090909091,0.6953125,0.967391304347826,0.8949999999999999,FTTransformer|Weighted BCE+Label Smoothing
51,0.5043734865529197,0.48855329155921934,0.8144796380090498,0.6976744186046512,0.9782608695652174,0.8849999999999999,FTTransformer|Weighted BCE+Label Smoothing
52,0.517882893482844,0.5140638887882233,0.8127853881278538,0.7007874015748031,0.967391304347826,0.9199999999999999,FTTransformer|Weighted BCE+Label Smoothing
53,0.49889457793462844,0.48854356408119204,0.8090909090909091,0.6953125,0.967391304347826,0.8649999999999999,FTTransformer|Weighted BCE+Label Smoothing
54,0.4967255280131385,0.4908816933631897,0.8018018018018018,0.6846153846153846,0.967391304347826,0.7449999999999999,FTTransformer|Weighted BCE+Label Smoothing
55,0.49283787466230844,0.49650517106056213,0.8144796380090498,0.6976744186046512,0.9782608695652174,0.8949999999999999,FTTransformer|Weighted BCE+Label Smoothing
56,0.4879321853319804,0.4958045482635498,0.8165137614678899,0.7063492063492064,0.967391304347826,0.9149999999999999,FTTransformer|Weighted BCE+Label Smoothing
57,0.4809565600894746,0.49483892917633054,0.8093023255813954,0.7073170731707317,0.9456521739130435,0.9099999999999999,FTTransformer|Weighted BCE+Label Smoothing
58,0.4906694378171648,0.49557451605796815,0.821917808219178,0.7086614173228346,0.9782608695652174,0.8649999999999999,FTTransformer|Weighted BCE+Label Smoothing
59,0.5087804652395702,0.4915047764778137,0.8093023255813954,0.7073170731707317,0.9456521739130435,0.9149999999999999,FTTransformer|Weighted BCE+Label Smoothing
60,0.49925666905584787,0.481008380651474,0.8141592920353983,0.6865671641791045,1.0,0.71,FTTransformer|Weighted BCE+Label Smoothing
61,0.4882293414501917,0.49375093579292295,0.8054298642533937,0.689922480620155,0.967391304347826,0.8649999999999999,FTTransformer|Weighted BCE+Label Smoothing
62,0.48216037239347187,0.5062573969364166,0.8035714285714286,0.6818181818181818,0.9782608695652174,0.8599999999999999,FTTransformer|Weighted BCE+Label Smoothing
63,0.4910896945567358,0.5011551141738891,0.8,0.6991869918699187,0.9347826086956522,0.9249999999999999,FTTransformer|Weighted BCE+Label Smoothing
64,0.4949380698658171,0.4815018236637115,0.8108108108108109,0.6923076923076923,0.9782608695652174,0.8549999999999999,FTTransformer|Weighted BCE+Label Smoothing
65,0.48307239015897113,0.49662472009658815,0.8071748878923767,0.6870229007633588,0.9782608695652174,0.715,FTTransformer|Weighted BCE+Label Smoothing
66,0.49735121783756076,0.47494939565658567,0.8198198198198198,0.7,0.9891304347826086,0.8499999999999999,FTTransformer|Weighted BCE+Label Smoothing
67,0.48986609492983135,0.47457106709480285,0.8161434977578476,0.6946564885496184,0.9891304347826086,0.7749999999999999,FTTransformer|Weighted BCE+Label Smoothing
68,0.47598939424469355,0.48502902388572694,0.8110599078341014,0.704,0.9565217391304348,0.8949999999999999,FTTransformer|Weighted BCE+Label Smoothing
69,0.4881014696189335,0.4928425192832947,0.8144796380090498,0.6976744186046512,0.9782608695652174,0.7899999999999999,FTTransformer|Weighted BCE+Label Smoothing
70,0.477887966803142,0.49351807236671447,0.8018433179723502,0.696,0.9456521739130435,0.8949999999999999,FTTransformer|Weighted BCE+Label Smoothing
71,0.4891485642819178,0.48821216225624087,0.8125,0.6893939393939394,0.9891304347826086,0.83,FTTransformer|Weighted BCE+Label Smoothing
72,0.48955124332791283,0.4988456666469574,0.8088888888888889,0.6842105263157895,0.9891304347826086,0.84,FTTransformer|Weighted BCE+Label Smoothing
73,0.48884845347631545,0.4704530775547028,0.8256880733944955,0.7142857142857143,0.9782608695652174,0.83,FTTransformer|Weighted BCE+Label Smoothing
74,0.48926541209220886,0.4951205372810364,0.8110599078341014,0.704,0.9565217391304348,0.8949999999999999,FTTransformer|Weighted BCE+Label Smoothing
75,0.48124695533797857,0.5003663063049316,0.8110599078341014,0.704,0.9565217391304348,0.8999999999999999,FTTransformer|Weighted BCE+Label Smoothing
76,0.4862403231007712,0.4939483284950256,0.8,0.6766917293233082,0.9782608695652174,0.8899999999999999,FTTransformer|Weighted BCE+Label Smoothing
77,0.48489366400809514,0.48833267092704774,0.8235294117647058,0.7054263565891473,0.9891304347826086,0.5499999999999999,FTTransformer|Weighted BCE+Label Smoothing
78,0.47321180076826186,0.4801922619342804,0.8144796380090498,0.6976744186046512,0.9782608695652174,0.9049999999999999,FTTransformer|Weighted BCE+Label Smoothing
79,0.4753357370694478,0.4930016100406647,0.8161434977578476,0.6946564885496184,0.9891304347826086,0.4549999999999999,FTTransformer|Weighted BCE+Label Smoothing
80,0.4656518115883782,0.4817135572433472,0.8125,0.6893939393939394,0.9891304347826086,0.815,FTTransformer|Weighted BCE+Label Smoothing
81,0.4712928334871928,0.47758700251579284,0.8141592920353983,0.6865671641791045,1.0,0.7749999999999999,FTTransformer|Weighted BCE+Label Smoothing
82,0.4715771008105505,0.4812948524951935,0.8198198198198198,0.7,0.9891304347826086,0.7649999999999999,FTTransformer|Weighted BCE+Label Smoothing
83,0.4768749674161275,0.48148549199104307,0.8177777777777778,0.6917293233082706,1.0,0.8099999999999999,FTTransformer|Weighted BCE+Label Smoothing
84,0.4708767661026546,0.5006930351257324,0.8054298642533937,0.689922480620155,0.967391304347826,0.8899999999999999,FTTransformer|Weighted BCE+Label Smoothing
85,0.47657480126335505,0.5171146631240845,0.8,0.6875,0.9565217391304348,0.8849999999999999,FTTransformer|Weighted BCE+Label Smoothing
86,0.47933751344680786,0.4729229807853699,0.8288288288288288,0.7076923076923077,1.0,0.22999999999999998,FTTransformer|Weighted BCE+Label Smoothing
87,0.47593261514391216,0.4917652726173401,0.821917808219178,0.7086614173228346,0.9782608695652174,0.835,FTTransformer|Weighted BCE+Label Smoothing
88,0.4747036908354078,0.4843267798423767,0.821917808219178,0.7086614173228346,0.9782608695652174,0.58,FTTransformer|Weighted BCE+Label Smoothing
89,0.464250868275052,0.47807030081748964,0.8141592920353983,0.6865671641791045,1.0,0.595,FTTransformer|Weighted BCE+Label Smoothing
90,0.4644388130732945,0.4837637484073639,0.8177777777777778,0.6917293233082706,1.0,0.3499999999999999,FTTransformer|Weighted BCE+Label Smoothing
91,0.4566720411891029,0.5125838100910187,0.8251121076233184,0.7022900763358778,1.0,0.095,FTTransformer|Weighted BCE+Label Smoothing
92,0.48363815318970454,0.4677079558372498,0.8272727272727273,0.7109375,0.9891304347826086,0.835,FTTransformer|Weighted BCE+Label Smoothing
93,0.46291214511508033,0.4765706121921539,0.8198198198198198,0.7,0.9891304347826086,0.7699999999999999,FTTransformer|Weighted BCE+Label Smoothing
94,0.4665649150099073,0.4913572072982788,0.8198198198198198,0.7,0.9891304347826086,0.32499999999999996,FTTransformer|Weighted BCE+Label Smoothing
95,0.47689997866040185,0.4935389220714569,0.8181818181818182,0.703125,0.9782608695652174,0.595,FTTransformer|Weighted BCE+Label Smoothing
96,0.46247886476062594,0.4930329442024231,0.8181818181818182,0.703125,0.9782608695652174,0.5149999999999999,FTTransformer|Weighted BCE+Label Smoothing
97,0.4724713336853754,0.507783830165863,0.8054298642533937,0.689922480620155,0.967391304347826,0.31999999999999995,FTTransformer|Weighted BCE+Label Smoothing
98,0.4781079888343811,0.4754310488700867,0.8214285714285714,0.696969696969697,1.0,0.825,FTTransformer|Weighted BCE+Label Smoothing
99,0.46107939027604605,0.4886703133583069,0.8251121076233184,0.7022900763358778,1.0,0.16999999999999998,FTTransformer|Weighted BCE+Label Smoothing
100,0.4875143312272571,0.4885964632034302,0.8144796380090498,0.6976744186046512,0.9782608695652174,0.715,FTTransformer|Weighted BCE+Label Smoothing
101,0.4764184852441152,0.46879703998565675,0.8235294117647058,0.7054263565891473,0.9891304347826086,0.7799999999999999,FTTransformer|Weighted BCE+Label Smoothing
102,0.46152247417540776,0.4841712057590485,0.8256880733944955,0.7142857142857143,0.9782608695652174,0.61,FTTransformer|Weighted BCE+Label Smoothing
103,0.46230623835609075,0.4890289902687073,0.821917808219178,0.7086614173228346,0.9782608695652174,0.8099999999999999,FTTransformer|Weighted BCE+Label Smoothing
104,0.4786178980554853,0.48317347168922425,0.8256880733944955,0.7142857142857143,0.9782608695652174,0.3999999999999999,FTTransformer|Weighted BCE+Label Smoothing
105,0.46579094302086604,0.5014142394065857,0.8088888888888889,0.6842105263157895,0.9891304347826086,0.59,FTTransformer|Weighted BCE+Label Smoothing
106,0.47510346912202384,0.4857615947723389,0.8165137614678899,0.7063492063492064,0.967391304347826,0.6449999999999999,FTTransformer|Weighted BCE+Label Smoothing
1,0.062256342953159696,0.045772907137870786,0.7333333333333333,0.652542372881356,0.8369565217391305,0.615,FTTransformer|Focal Loss + Label Smoothing
2,0.04275200196674892,0.035852234438061716,0.7589743589743589,0.7184466019417476,0.8043478260869565,0.62,FTTransformer|Focal Loss + Label Smoothing
3,0.039733718193712686,0.03483238890767097,0.7813953488372093,0.6829268292682927,0.9130434782608695,0.6449999999999999,FTTransformer|Focal Loss + Label Smoothing
4,0.03726950190251782,0.03207135796546936,0.7798165137614679,0.6746031746031746,0.9239130434782609,0.575,FTTransformer|Focal Loss + Label Smoothing
5,0.03748174552761373,0.0315676674246788,0.7813953488372093,0.6829268292682927,0.9130434782608695,0.615,FTTransformer|Focal Loss + Label Smoothing
6,0.03729977902202379,0.03205622248351574,0.7813953488372093,0.6829268292682927,0.9130434782608695,0.635,FTTransformer|Focal Loss + Label Smoothing
7,0.03647197117762906,0.034041934087872504,0.7830188679245284,0.6916666666666667,0.9021739130434783,0.6599999999999999,FTTransformer|Focal Loss + Label Smoothing
8,0.03743045697254794,0.03225403092801571,0.7887323943661971,0.6942148760330579,0.9130434782608695,0.635,FTTransformer|Focal Loss + Label Smoothing
9,0.034929445279496055,0.03448541350662708,0.7857142857142857,0.6666666666666666,0.9565217391304348,0.63,FTTransformer|Focal Loss + Label Smoothing
10,0.03559062443673611,0.031238289922475813,0.7924528301886793,0.7,0.9130434782608695,0.6549999999999999,FTTransformer|Focal Loss + Label Smoothing
11,0.03371227124617213,0.030097588151693343,0.7909090909090909,0.6796875,0.9456521739130435,0.5099999999999999,FTTransformer|Focal Loss + Label Smoothing
12,0.033608115322533105,0.029184889793395997,0.7962085308056872,0.7058823529411765,0.9130434782608695,0.62,FTTransformer|Focal Loss + Label Smoothing
13,0.032642598840452376,0.029504423961043358,0.7963800904977375,0.6821705426356589,0.9565217391304348,0.5299999999999999,FTTransformer|Focal Loss + Label Smoothing
14,0.03489386006480172,0.033701580762863156,0.7963800904977375,0.6821705426356589,0.9565217391304348,0.625,FTTransformer|Focal Loss + Label Smoothing
15,0.032501651328944024,0.02858639694750309,0.8018867924528302,0.7083333333333334,0.9239130434782609,0.6399999999999999,FTTransformer|Focal Loss + Label Smoothing
16,0.032655508922679086,0.02807374522089958,0.8018433179723502,0.696,0.9456521739130435,0.58,FTTransformer|Focal Loss + Label Smoothing
17,0.03276685909146354,0.0280314851552248,0.8056872037914692,0.7142857142857143,0.9239130434782609,0.63,FTTransformer|Focal Loss + Label Smoothing
18,0.03039491336260523,0.027221300080418585,0.8037383177570093,0.7049180327868853,0.9347826086956522,0.565,FTTransformer|Focal Loss + Label Smoothing
19,0.03211853174226625,0.027597345784306525,0.8055555555555556,0.7016129032258065,0.9456521739130435,0.605,FTTransformer|Focal Loss + Label Smoothing
20,0.030757121032192594,0.026463191956281662,0.8090909090909091,0.6953125,0.967391304347826,0.57,FTTransformer|Focal Loss + Label Smoothing
21,0.030842338112138566,0.026037997752428054,0.8073394495412844,0.6984126984126984,0.9565217391304348,0.575,FTTransformer|Focal Loss + Label Smoothing
22,0.03032165322275389,0.026550237834453583,0.8110599078341014,0.704,0.9565217391304348,0.605,FTTransformer|Focal Loss + Label Smoothing
23,0.0302859376228991,0.028411232680082322,0.8073394495412844,0.6984126984126984,0.9565217391304348,0.635,FTTransformer|Focal Loss + Label Smoothing
24,0.029815358464561757,0.027104857191443444,0.8110599078341014,0.704,0.9565217391304348,0.61,FTTransformer|Focal Loss + Label Smoothing
25,0.03122812066049803,0.02759733945131302,0.8127853881278538,0.7007874015748031,0.967391304347826,0.605,FTTransformer|Focal Loss + Label Smoothing
26,0.030709207501439822,0.02671554498374462,0.8055555555555556,0.7016129032258065,0.9456521739130435,0.61,FTTransformer|Focal Loss + Label Smoothing
27,0.029656918630713507,0.02879236713051796,0.8110599078341014,0.704,0.9565217391304348,0.625,FTTransformer|Focal Loss + Label Smoothing
28,0.031179901478546008,0.026998205855488778,0.8108108108108109,0.6923076923076923,0.9782608695652174,0.575,FTTransformer|Focal Loss + Label Smoothing
29,0.03040135820351896,0.027893924713134767,0.8090909090909091,0.6953125,0.967391304347826,0.58,FTTransformer|Focal Loss + Label Smoothing
30,0.03001703375152179,0.02819761335849762,0.8127853881278538,0.7007874015748031,0.967391304347826,0.625,FTTransformer|Focal Loss + Label Smoothing
31,0.029912569427064488,0.02637978009879589,0.8093023255813954,0.7073170731707317,0.9456521739130435,0.575,FTTransformer|Focal Loss + Label Smoothing
